user_id,movie_id,rating,timestamp
27,1254,5,978130092
27,1262,5,978130092
27,1198,5,978130092
27,1204,5,978130092
87,1197,3,977694356
87,1198,4,977694508
87,2028,4,977694508
87,1196,5,977694541
87,1277,4,977694541
87,2571,5,977694541
87,260,5,977694541
87,1201,4,977694541
87,1240,4,977694541
87,2194,5,977694577
87,589,5,977694631
87,1387,5,977694631
87,110,5,977694631
87,1036,3,977694631
87,3578,5,977694631
87,457,5,977694631
87,1291,4,977694661
87,145,5,977694661
87,2947,5,977694661
87,1954,5,977694669
87,733,5,977694773
87,3178,5,977694773
87,3555,5,977694773
87,2006,5,977694773
87,3793,4,977694817
87,3639,5,977694817
87,2000,5,977694817
87,480,5,977694817
87,1610,5,977768358
87,1215,3,977768358
88,1968,4,977694098
88,480,3,977694128
88,1193,5,977694161
88,1284,4,977694225
88,110,4,977694225
88,1250,4,977694396
88,2324,5,977694531
88,1230,5,977694573
88,1446,5,977694880
88,1923,5,977694909
88,11,4,977695036
88,1747,4,977695095
88,2302,4,977695122
88,2321,4,977695150
88,858,5,977695215
88,923,5,977695270
88,1221,5,977695270
88,3788,5,977695304
88,912,5,977695338
88,954,5,977695338
88,1299,5,977695397
88,111,5,977695397
88,2927,5,977695397
88,1225,5,977695397
88,908,5,977695443
88,527,5,977695443
88,1207,5,977695443
88,608,5,977695443
88,1244,3,977695443
88,318,4,977695475
88,1945,5,977695555
88,1208,3,977695555
88,3067,4,977695581
88,1704,5,977695631
88,3359,4,977695631
88,1084,5,977695631
88,1231,5,977695631
88,3334,4,977695689
88,1203,5,977695689
88,2028,5,977695689
88,924,4,977695783
88,1228,4,977695783
88,1198,4,977696459
88,3068,4,977696459
88,1957,5,977696459
88,1962,4,977696459
88,541,3,977696459
88,1307,4,977696459
88,1090,3,977696459
88,1259,5,977696617
88,1293,4,977696617
88,1674,4,977696617
88,1956,5,977696617
88,1079,3,977696617
88,1300,5,977696617
88,1172,5,977696617
88,3210,4,977696618
88,3072,4,977696618
88,3361,4,977696618
88,1961,5,977696618
88,2915,5,977696618
88,2973,3,977696618
112,1293,4,977508385
112,913,5,977508385
112,1,5,977508486
112,2138,3,977508486
112,741,3,977508486
112,745,3,977508486
112,3429,3,977508486
112,2761,5,977508486
112,1024,3,977508486
112,1148,4,977508486
112,1223,3,977508486
112,3000,5,977508515
112,594,4,977508515
112,1282,5,977508515
112,3034,5,977508515
112,3114,5,977508515
112,3213,5,977508515
112,2687,5,977508515
112,2139,3,977508540
112,596,5,977508540
112,2096,4,977508540
112,1907,4,977508540
112,1022,4,977508540
112,2987,4,977508560
112,2080,5,977508560
112,2087,5,977508560
112,2355,5,977508560
112,588,4,977508599
112,2078,5,977508599
112,2085,5,977508599
112,2700,5,977508599
112,1032,5,977508599
112,364,4,977508599
112,2899,4,977508599
112,2102,3,977508599
112,1248,5,977508653
112,1252,5,977508653
112,1260,5,977508653
112,2066,5,977508653
112,1284,5,977508653
112,922,5,977508653
112,2186,4,977508653
112,3435,5,977508653
112,2203,5,977508683
112,930,3,977508683
112,1617,5,977508683
112,942,4,977508683
112,1069,4,977508683
112,3683,5,977508683
112,541,5,977508683
112,1179,5,977508731
112,1344,5,977508731
112,3334,5,977508731
112,2940,5,977508731
112,2182,3,977508756
112,3706,3,977508756
228,3535,4,976826810
228,1210,4,976826810
228,50,5,976826850
228,2355,5,976826894
228,32,4,976826894
228,1249,5,976826940
228,2858,5,976826940
228,551,5,976826965
228,3481,5,976827011
228,3917,4,976827011
228,3578,4,976827028
228,480,5,976827028
228,3555,4,976827063
228,3753,4,976827074
228,1544,4,976827150
228,3300,4,976827218
228,3513,4,976827279
228,3916,4,976827319
228,2710,4,976827774
228,3793,4,977765145
228,3717,4,977765273
228,3408,5,989594538
228,3510,4,989594652
228,3745,4,989594678
228,3409,5,989594737
228,3355,4,989595202
228,3952,5,993150525
247,1263,4,976727587
247,2470,3,976727587
247,475,5,976727587
247,2947,3,976727623
247,3753,3,976727623
247,2908,4,976727883
247,3420,5,976727946
247,1207,5,976727990
247,3095,3,976728055
247,1247,3,976728055
247,3251,4,976728104
247,318,5,976728104
247,527,5,976728163
247,2336,3,976728216
247,2501,4,976728216
247,1487,3,976728241
247,3871,3,976728303
247,3105,4,976728337
247,3386,5,976728337
247,3006,5,976728364
247,16,3,976728364
247,296,4,976728364
247,1203,5,976728364
247,1222,4,976728385
247,2020,4,976728442
247,34,5,976728462
247,778,3,976728500
247,2739,5,976728544
247,3198,5,976728574
247,1097,3,976728574
321,2359,3,976415299
321,1210,3,976415315
321,2496,3,976415327
321,1721,3,976415341
321,1617,5,976415358
321,2633,3,976415358
321,1563,5,976415419
321,590,3,976415461
321,3175,3,976415461
321,2617,3,976415461
321,2916,4,976415461
321,2628,3,976415479
321,349,4,976415479
321,1356,3,976415492
321,1049,4,976415492
321,107,4,976415510
321,2723,3,976415510
321,329,3,976415525
321,552,4,976415525
321,1552,3,976415540
321,648,3,976415558
321,168,3,976415558
321,2822,4,976415573
321,153,3,976415598
321,1917,3,976415598
321,1544,3,976415612
321,2858,5,976415737
321,296,4,976415746
321,1225,5,976415757
321,2607,5,976415773
321,318,4,976415783
321,3897,5,976415793
321,2908,4,976415813
321,1594,5,976415842
321,1699,4,976415842
321,1635,5,976415880
321,800,3,976415907
321,2333,5,976415917
321,32,4,976415934
321,2324,5,976415952
321,2329,5,976415981
321,778,5,976415999
321,1968,5,976416024
321,1222,4,976416024
321,3160,4,976416062
321,16,4,976416082
321,2890,4,976416100
321,1183,3,976416120
321,110,5,976416147
321,1961,4,976416159
321,1246,5,976416168
321,21,4,976416182
321,73,4,976416182
321,3566,5,976416195
321,2282,4,976416205
321,3176,5,976416256
321,1396,4,976416265
321,3556,4,976416283
321,1885,4,976416283
321,1542,3,976416299
321,3174,4,976416307
321,3578,3,976416353
321,1407,3,976416394
321,1645,5,976416394
321,3499,3,976416394
321,1339,5,976416416
321,842,3,976416416
321,2710,3,976416416
321,3476,5,976416416
321,2976,4,976416416
321,253,5,976416432
321,70,3,976416432
321,1717,4,976416450
321,1690,3,976416450
321,2279,3,976416469
321,1623,3,976416469
321,2826,4,976416469
321,1342,5,976416491
321,2719,3,976416512
321,188,4,976416512
321,2713,3,976416527
321,606,4,976416527
321,2995,3,976416541
321,2622,3,976416618
321,3438,3,976416631
321,2174,4,976416664
321,260,4,976416664
321,1073,5,976416664
321,2161,5,976416680
321,2872,4,976416680
321,2005,5,976416692
321,2143,4,976416704
321,2193,5,976416704
321,2021,3,976416704
321,1214,5,976416753
321,1997,5,976416763
321,1350,5,976416775
321,2644,3,976416775
321,3016,3,976416795
321,2003,3,976416821
321,3785,4,976416842
321,2513,4,976416875
321,1355,3,976416907
321,2789,5,976416918
321,1755,4,976417106
321,2058,4,976417126
321,588,4,976417149
321,595,4,976417163
321,364,5,976417163
321,1688,3,976417188
321,2709,3,976417188
321,2082,3,976417227
321,589,4,976417313
321,1196,5,976417313
321,1200,5,976417313
321,1206,5,976417313
321,1240,4,976417313
321,2571,3,976417324
321,3793,4,976417335
321,3527,4,976417350
321,2529,4,976417364
321,1921,5,976417364
321,1748,4,976417376
321,198,3,976417388
321,1527,3,976417403
321,1580,3,976417403
321,2985,3,976417414
321,3300,4,976417441
321,780,3,976417466
321,2699,4,976417466
321,2722,3,976417483
321,3697,4,976417483
321,2054,3,976417495
321,1590,4,976417550
321,2672,5,976417550
321,172,3,976417568
321,593,5,976417626
321,2762,5,976417626
321,50,5,976417626
321,1089,3,976417626
321,2542,4,976417636
321,47,3,976417649
321,2353,4,976417675
321,1732,5,976417675
321,2841,4,976417692
321,1573,3,976417729
321,2763,4,976417729
321,832,3,976417747
321,1608,3,976417767
321,1597,5,976417767
321,165,4,976417778
321,1647,3,976417794
321,2320,3,976417809
321,1616,3,976417818
321,1792,4,976417837
321,2505,3,976417848
321,1515,4,976417859
321,2126,3,976417884
321,2840,3,976417884
321,3275,4,981066749
321,1198,5,981066835
480,1210,3,976217270
480,1193,5,976217283
480,2028,3,976217302
480,2995,3,976217313
480,3897,5,976217400
480,3916,4,976217415
480,3948,4,976217432
480,3863,3,976217464
480,50,5,976217551
480,589,5,976217617
480,457,3,976217617
480,2571,4,976217617
480,1277,3,976217637
480,2058,3,976217670
480,480,5,976217670
480,1580,4,976217670
480,110,4,976217670
480,380,3,976217693
480,733,3,976217716
480,2273,3,976217764
480,780,4,976217778
480,1586,3,976217796
480,736,3,976217854
480,1876,3,976217854
480,3793,3,976234125
480,3481,5,976234125
480,3555,3,976234125
480,3578,4,976234125
480,3624,4,976234173
480,3510,4,976234173
480,3753,3,976234187
480,3409,4,976234199
480,750,4,976234334
480,260,3,976234334
480,1196,3,976234334
480,1206,4,976234351
480,1200,4,976234373
480,1097,4,976234373
480,1240,4,976234373
480,924,4,976234387
480,1584,4,976234426
480,1921,5,976234426
480,3527,3,976234426
480,3175,3,976234452
480,2046,4,976234532
480,3033,3,976234553
480,1320,4,976234573
480,1544,3,976234573
480,1917,3,976234612
480,318,4,976234779
480,593,5,976234798
480,296,3,976234798
480,527,4,976234798
480,2858,5,976234814
480,608,3,976234814
480,1704,4,976234831
480,2959,4,976234831
480,2329,5,976234847
480,3147,4,976234847
480,3178,3,976234878
480,337,5,976234921
480,1730,4,976234938
480,1784,4,976234938
480,1060,4,976234938
480,1393,5,976234956
480,1639,5,976234979
480,150,4,976234979
480,590,4,976235001
480,2596,3,976235032
480,1682,4,976235086
480,62,3,976235086
480,1059,5,976235096
480,3100,4,976235143
480,1721,5,976235153
480,524,3,976235178
480,1660,4,976235192
480,491,3,976235363
480,912,5,986353495
480,508,4,986353623
480,1673,3,986353640
480,3911,3,986353869
480,3554,3,986353887
480,3539,5,986353953
480,3785,3,986353995
480,3617,3,986354021
480,3717,3,986354047
480,3285,3,986354108
480,3452,3,986354108
480,3301,3,990162602
549,3082,3,976067748
549,3688,3,976067748
549,2413,4,976067772
549,1658,3,976067772
549,1186,5,976067772
549,1210,5,976067772
549,1248,3,976067854
549,908,5,976067854
549,1249,5,976067896
549,1259,5,976067896
549,1600,3,976067896
549,2948,5,976067896
549,3932,5,976067926
549,3947,4,976067926
549,2160,5,976067926
549,2291,5,976067949
549,2791,5,976067949
549,551,5,976067949
549,1129,4,976067974
549,110,3,976067974
549,3917,3,976067974
549,3920,5,976067974
549,1466,5,976067996
549,3624,3,976067996
549,661,5,976067996
549,2657,3,976068017
549,3627,4,976068017
549,3927,3,976068017
549,480,4,976068041
549,1035,4,976068041
549,70,4,976068041
549,2454,3,976068068
549,144,5,976068068
549,490,4,976068092
549,648,3,976068092
549,524,5,976068092
549,3510,5,976068123
549,3918,3,976068123
549,1286,3,976068141
549,266,3,976068141
549,2241,4,976068175
549,1970,3,976068175
549,2792,3,976068175
549,2456,4,976068212
549,3926,4,976068212
549,277,4,976068260
549,3793,5,976068359
549,3751,5,976068359
549,1812,5,976068439
549,296,5,976068462
549,608,5,976068483
549,1213,4,976068483
549,593,5,976068496
549,527,5,976068496
549,2289,5,976068512
549,1176,4,976068512
549,235,4,976068539
549,678,5,976068539
549,1245,5,976068539
549,994,5,976068562
549,1392,5,976068562
549,1358,5,976068581
549,32,5,976068581
549,25,3,976068602
549,34,4,976068602
549,36,4,976068602
549,2890,5,976068625
549,1719,3,976068625
549,529,4,976068625
549,1673,5,976068640
549,314,4,976068640
549,1060,5,976068640
549,2912,5,976068660
549,1834,5,976068690
549,800,5,976068690
549,1682,5,976068710
549,281,3,976068710
549,1357,3,976068710
549,1179,4,976068727
549,150,3,976068727
549,21,5,976068727
549,293,4,976068766
549,17,4,976068766
549,2024,5,976068796
549,2282,5,976068828
549,3418,4,976068828
549,2501,5,976068828
549,300,5,976068828
549,16,5,976068828
549,1542,5,976068845
549,1704,5,976068845
549,1094,5,976068845
549,1396,4,976068867
549,875,4,976068867
549,45,5,976068867
549,2071,5,976068894
549,3108,5,976068894
549,1747,5,976068894
549,3060,5,976068918
549,2329,5,976068918
549,509,4,976068918
549,1120,5,976068945
549,1190,3,976068945
549,1678,4,976068970
549,1884,4,976068970
549,508,3,976068970
549,2231,5,976068992
549,892,4,976068992
549,1584,4,976068992
549,3100,5,976069007
549,1268,4,976069067
549,431,5,976069067
549,2702,3,976069067
549,1589,5,976069085
549,1051,4,976069085
549,2975,3,976069102
549,628,5,976069114
549,590,3,976069134
549,3426,3,976069134
549,1840,3,976069134
549,3105,3,976069134
549,1306,5,976069161
549,159,3,976069161
549,507,3,976069161
549,2272,3,976069198
549,1480,5,976069198
549,3723,3,976069198
549,1093,5,976069198
549,1805,5,976069232
549,1183,5,976069232
549,1841,5,976069256
549,11,4,976069256
549,1061,5,976069256
549,94,5,976069271
549,1639,5,976069290
549,988,5,976069290
549,3107,3,976069290
549,1482,4,976069312
549,2112,5,976069332
549,22,3,976069332
549,253,3,976069351
549,43,5,976069351
549,372,3,976069351
549,224,4,976069372
549,805,4,976069372
549,3261,4,976069392
549,1810,4,976069392
549,454,4,976069392
549,2023,5,976069392
549,3272,4,976069425
549,2849,4,976069443
549,1404,4,976069464
549,1817,5,976069483
549,1836,4,976069483
549,1711,4,976069483
549,3141,5,976069501
549,100,4,976069501
549,1680,5,976069530
549,802,4,976069530
549,361,3,976069530
549,2297,4,976069587
549,3262,5,976069607
549,3477,3,976069607
549,1488,4,976069640
549,2429,4,976069678
549,1876,4,976069678
549,2688,4,976069696
549,436,4,976069696
549,351,3,976069709
549,24,5,976069726
549,2188,4,976069741
549,1801,4,976069770
549,2236,5,976069799
549,2269,3,976069894
549,3502,5,976069909
549,2997,4,976069964
549,745,5,976069964
549,1148,5,976069964
549,3114,5,976069964
549,2324,5,976069964
549,2599,5,976069981
549,1223,5,976069981
549,1,5,976070010
549,1265,5,976070010
549,2700,3,976070019
549,2395,5,976070034
549,700,4,976070034
549,1449,5,976070068
549,223,5,976070068
549,471,5,976070068
549,2108,5,976070068
549,2355,5,976070068
549,1923,4,976070068
549,1641,5,976070083
549,837,4,976070083
549,39,4,976070083
549,1845,4,976070104
549,497,5,976070104
549,2321,5,976070104
549,1732,5,976070104
549,799,5,976070122
549,588,4,976070139
549,1854,3,976070139
549,441,5,976070158
549,357,4,976070158
549,3466,4,976070549
549,492,3,976070549
549,2384,3,976070549
549,180,5,976070549
549,3052,5,976070586
549,2883,5,976070586
549,440,4,976070609
549,852,4,976070609
549,3358,5,976070609
549,1517,5,976070619
549,785,4,976070649
549,1476,5,976070649
549,3809,3,976070649
549,663,3,976070649
549,3253,4,976070674
549,367,4,976070674
549,1391,5,976070692
549,380,5,976070737
549,708,3,976070737
549,2302,5,976070786
549,1377,5,976070786
549,2706,5,976070786
549,2718,5,976070786
549,104,3,976070807
549,543,4,976070807
549,3712,5,976070826
549,2793,3,976070826
549,585,4,976070852
549,1919,5,976070852
549,339,4,976070852
549,2496,4,976070872
549,2860,4,976070872
549,2012,4,976070872
549,612,3,976070890
549,2567,4,976070890
549,725,5,976070925
549,2387,5,976070925
549,3243,3,976070947
549,2572,5,976070947
549,537,5,976070947
549,3254,3,976070969
549,1848,4,976070969
549,1513,3,976070969
549,2772,3,976070969
549,413,4,976071002
549,552,4,976071002
549,2805,5,976071039
549,468,5,976071039
549,513,5,976071039
549,788,3,976071058
549,231,3,976071058
549,2060,4,976071096
549,2385,3,976071096
549,1753,4,976071096
549,333,4,976071115
549,1057,4,976071126
549,3258,4,976071146
549,1677,4,976071146
549,2683,5,976071146
549,2266,4,976071167
549,157,3,976071167
549,1409,4,976071183
549,2485,3,976071203
549,2581,3,976071203
549,586,3,976071296
549,153,5,976071296
549,2587,3,976071296
549,1431,3,976071314
549,234,4,976071314
549,444,3,976071352
549,542,3,976071379
549,1167,3,976071399
549,429,3,976071426
549,2354,4,976071426
549,87,3,976071463
549,1887,3,976071496
549,1855,4,976071513
549,19,4,976071513
549,1853,3,976071524
549,2,3,976071572
549,2628,5,976071572
549,2253,3,976071588
549,589,5,976071633
549,741,5,976071633
549,2571,5,976071633
549,2916,5,976071633
549,1215,4,976071633
549,1356,4,976071656
549,1527,5,976071656
549,1573,5,976071656
549,1748,5,976071656
549,1909,5,976071656
549,1921,5,976071656
549,198,5,976071656
549,1676,5,976071686
549,1320,5,976071686
549,1372,4,976071686
549,329,4,976071686
549,3269,4,976071706
549,2393,4,976071706
549,748,4,976071728
549,2094,4,976071728
549,1603,4,976071728
549,1762,3,976071728
549,1917,3,976071755
549,1015,4,976115722
549,349,3,976115722
549,1049,3,976115722
549,2167,5,976115723
549,733,4,976115748
549,464,4,976115748
549,1552,4,976115748
549,362,4,976115748
549,434,3,976115768
549,10,5,976115768
549,316,5,976115781
549,761,5,976115813
549,836,3,976115833
549,1591,4,976115847
549,2720,3,976115847
549,1867,3,976115873
549,2153,5,976115873
549,1562,4,976115873
549,1617,5,976115953
549,707,4,976115953
549,904,5,976116006
549,1214,5,976116006
549,1219,5,976116006
549,1252,5,976116007
549,1260,4,976116007
549,1267,5,976116039
549,903,5,976116039
549,928,5,976116039
549,2186,5,976116039
549,111,4,976116039
549,50,5,976116039
549,1089,5,976116039
549,2210,5,976116072
549,929,4,976116072
549,930,5,976116072
549,3551,5,976116072
549,1953,5,976116072
549,2762,4,976116072
549,2983,5,976116072
549,457,5,976116098
549,3334,4,976116098
549,2917,3,976116098
549,1036,5,976116098
549,1227,5,976116098
549,47,5,976116129
549,561,4,976116129
549,2278,4,976116130
549,2871,4,976116130
549,2391,5,976116130
549,6,5,976116161
549,2227,5,976116161
549,1610,4,976116161
549,2288,5,976116161
549,1674,3,976116161
549,2553,3,976116161
549,1200,5,976116161
549,2208,5,976116186
549,2212,5,976116186
549,866,5,976116186
549,2554,3,976116186
549,3505,5,976116187
549,2206,5,976116220
549,3203,5,976116220
549,3403,3,976116220
549,3267,5,976116220
549,1344,4,976116220
549,2176,5,976116220
549,2550,4,976116220
549,933,5,976116247
549,3849,5,976116247
549,1343,5,976116247
549,2952,5,976116247
549,3763,5,976116247
549,1086,5,976116247
549,2202,5,976116273
549,1625,5,976116273
549,1127,5,976116273
549,373,4,976116273
549,3044,5,976116297
549,3204,5,976116297
549,3420,4,976116297
549,3476,5,976116297
549,2178,4,976116297
549,2764,5,976116297
549,1407,4,976116335
549,474,5,976116335
549,2118,3,976116335
549,2551,4,976116335
549,1994,4,976116335
549,931,5,976116360
549,1824,5,976116360
549,2183,5,976116360
549,377,5,976116382
549,906,5,976116383
549,1645,5,976116383
549,2110,4,976116383
549,3102,4,976116383
549,3015,4,976116414
549,3256,5,976116414
549,3101,5,976116414
549,1370,4,976116414
549,2182,4,976116414
549,2184,4,976116414
549,2353,5,976116414
549,2349,3,976116432
549,3706,5,976116432
549,2009,3,976116432
549,2273,4,976116473
549,1892,3,976116473
549,1003,4,976116473
549,353,3,976116473
549,3219,4,976116496
549,2527,3,976116496
549,3529,3,976116496
549,1092,5,976116496
549,3810,3,976116542
549,3686,4,976116542
549,3770,4,976116542
549,2841,5,976116567
549,481,4,976116567
549,2180,4,976116567
549,2753,4,976116567
549,2617,5,976116589
549,2177,4,976116589
549,2179,5,976116589
549,731,4,976116615
549,1647,4,976116615
549,3623,4,976116615
549,288,5,976116615
549,1518,5,976116615
549,3005,4,976116636
549,3063,3,976116636
549,1332,5,976116657
549,521,5,976116657
549,2267,3,976116675
549,165,5,976116675
549,2802,4,976116701
549,2956,5,976116701
549,3273,4,976116720
549,1754,5,976116720
549,95,3,976116720
549,2211,5,976116746
549,407,4,976116746
549,2181,4,976116746
549,1597,3,976116746
549,2263,4,976116769
549,1687,4,976116769
549,2126,5,976116769
549,1352,5,976116769
549,1717,4,976116803
549,1686,5,976116828
549,3355,5,976116828
549,338,4,976116828
549,3557,4,976116828
549,3764,4,976116828
549,1479,4,976116858
549,1831,4,976116882
549,423,4,976116882
549,2505,5,976116904
549,3584,4,976116904
549,2523,4,976116925
549,1055,3,976116925
549,132,4,976116946
549,540,3,976116946
549,880,4,976116963
549,427,4,976116984
549,3386,5,976117030
549,1270,5,976117102
549,1274,5,976117102
549,1196,5,976117102
549,1199,5,976117102
549,3703,3,976117102
549,541,5,976117102
549,2968,5,976117102
549,1240,5,976117102
549,610,5,976117128
549,2455,5,976117129
549,3699,3,976117129
549,1374,4,976117129
549,3576,4,976117129
549,1097,5,976117129
549,2985,4,976117129
549,2407,3,976117161
549,3070,5,976117161
549,2613,3,976117161
549,2641,5,976117161
549,2105,5,976117161
549,1376,4,976117161
549,2011,4,976117161
549,3033,3,976117191
549,2256,4,976117191
549,3698,4,976117191
549,1375,3,976117191
549,3701,4,976117191
549,2021,5,976117191
549,2054,4,976117218
549,2615,3,976117218
549,2642,3,976117218
549,2668,4,976117218
549,1373,5,976117218
549,2643,5,976117230
549,2580,5,976117254
549,1500,4,976117280
549,1729,5,976117280
549,1785,4,976117280
549,555,5,976117280
549,999,5,976117305
549,2616,4,976117321
549,259,5,976117321
549,2502,4,976117414
549,1408,3,976117440
549,3614,4,976117475
549,1722,4,976117475
549,7,3,976117529
549,2340,5,976117529
549,1475,3,976117558
549,2710,4,976117688
549,1339,4,976117707
549,724,4,976117722
549,188,4,976117722
549,2995,3,976117743
549,1619,5,976117883
549,780,5,976117910
549,465,4,976117921
549,1912,5,976117951
549,1833,3,976118003
549,533,5,976118017
549,3020,5,976118034
549,517,4,976118034
549,376,3,976118034
549,996,3,976118098
549,420,3,976118114
549,1882,4,976118135
549,3802,4,976118135
549,2701,3,976118135
549,544,3,976118158
549,2804,5,976118219
549,1197,5,976118219
549,1394,5,976118219
549,2064,5,976118258
549,1288,5,976118258
549,2248,4,976118258
549,3424,4,976118258
549,3613,5,976118258
549,3543,4,976118258
549,1079,4,976118258
549,921,5,976118289
549,3104,4,976118289
549,2352,4,976118289
549,2716,5,976118289
549,2915,4,976118289
549,1220,5,976118289
549,1285,5,976118324
549,3072,5,976118324
549,3608,5,976118324
549,2174,5,976118324
549,3361,4,976118324
549,3526,4,976118324
549,2795,4,976118324
549,2973,3,976118324
549,2065,4,976118359
549,3039,5,976118359
549,1297,5,976118359
549,2243,5,976118359
549,1663,5,976118359
549,3868,3,976118359
549,2926,5,976118359
549,2000,4,976118359
549,3210,5,976118386
549,3491,4,976118386
549,3685,4,976118386
549,2746,4,976118386
549,2750,5,976118386
549,2918,5,976118386
549,2797,4,976118386
549,2003,5,976118386
549,1211,5,976118386
549,2081,5,976118418
549,3087,3,976118418
549,2290,3,976118418
549,2867,4,976118418
549,2100,3,976118418
549,2144,5,976118418
549,3524,5,976118418
549,3552,5,976118418
549,1081,3,976118418
549,2406,4,976118451
549,3422,4,976118451
549,3448,3,976118451
549,2111,5,976118451
549,2371,5,976118451
549,3398,3,976118451
549,1958,3,976118451
549,3591,4,976118451
549,2073,4,976118479
549,2247,4,976118479
549,2145,3,976118479
549,2518,5,976118479
549,2736,5,976118479
549,3397,3,976118479
549,3740,4,976118479
549,2262,3,976118508
549,2416,3,976118508
549,2469,5,976118508
549,2470,3,976118508
549,3308,3,976118508
549,2001,3,976118508
549,2418,4,976118540
549,2457,4,976118540
549,3497,4,976118540
549,1135,4,976118540
549,2133,4,976118540
549,2134,5,976118540
549,2301,4,976118540
549,2286,3,976118563
549,3846,4,976118563
549,3525,5,976118563
549,3399,3,976118563
549,2369,4,976118593
549,2372,4,976118593
549,2375,3,976118593
549,2735,4,976118593
549,3395,4,976118593
549,2044,4,976118593
549,2405,3,976118618
549,2478,4,976118618
549,2378,4,976118618
549,2717,4,976118618
549,3385,4,976118642
549,3394,5,976118642
549,1091,5,976118642
549,1330,4,976118667
549,2088,5,976118668
549,2259,3,976118668
549,2473,3,976118668
549,3689,4,976118721
549,3690,3,976118721
549,1381,3,976118721
549,1291,5,976118895
549,2872,5,976118895
549,1198,5,976118895
549,2194,5,976118895
549,1218,5,976118895
549,1222,5,976118895
549,1242,5,976118895
549,2990,4,976118929
549,592,5,976118929
549,1275,5,976118929
549,2115,5,976118929
549,2193,4,976118929
549,3197,4,976118929
549,3527,4,976118929
549,2989,4,976118954
549,2414,5,976118954
549,1587,4,976118954
549,3441,4,976118978
